isbn13,bookname,authors,publisher,class_no,class_nm
9788930206761,Why? 장애와 과학 ,글: 남춘자 ;만화: 김성래,예림당,510,기술과학 > 의학 > 의학
9791156756552,죽여 마땅한 사람들 ,피터 스완슨 지음 ;노진선 옮김,푸른숲,843.6,문학 > 영미문학 > 소설
9788958285342,철학이 필요한 시간 :강신주의 인문학 카운슬링 ,강신주 지음,사계절출판사,104,"철학 > 철학 > 강연집, 수필집"
9788984316904,소금 :박범신 장편소설 ,지은이: 박범신,한겨레출판,813.62,문학 > 한국문학 > 소설
9791162207031,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,408,"자연과학 > 자연과학 > 전집, 총서"
9788992026178,로스트! =어린이를 위한 신나는 과학 동화.Lost! ,지은이: 주디스 그린버그 ;옮긴이: 이혜선,봄나무,400,자연과학 > 자연과학 > 자연과학
9788994110059,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,470,자연과학 > 생물과학 > 생물과학
9788983924872,인페르노,댄 브라운 지음 ;안종설 옮김,문학수첩,843.6,문학 > 영미문학 > 소설
9788949130460,신기한 스쿨 버스 ,조애너 콜 글;브루스 디건 그림,비룡소,400,자연과학 > 자연과학 > 자연과학
9788990982377,명탐정의 규칙 ,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,833.6,문학 > 일본문학 > 소설
9788964808283,(제로니모의) 환상모험,글: 제로니모 스틸턴 ;이승수,이퍼블릭,883,문학 > 이탈리아문학 > 소설
9788937889981,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,400,자연과학 > 자연과학 > 자연과학
9791189001261,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,909,"역사 > 역사 > 세계사, 세계문화사"
9788930007016,토지,朴景利 저,나남출판,813.6,문학 > 한국문학 > 소설
9788928615360,"프랑스 아이처럼 :아이, 엄마, 가족이 모두 행복한 프랑스식 육아 ",파멜라 드러커맨 지음 ;이주혜 옮김,북하이브,598.1,기술과학 > 가정학 및 가정생활 > 육아
9788989675761,시간을 달리는 소녀,지은이: 츠츠이 야스타카;옮긴이: 김영주,북스토리,833.6,문학 > 일본문학 > 소설
9788973813711,냉정과 열정 사이:Rosso,에쿠니 가오리 지음;김난주 옮김,소담출판사,833.6,문학 > 일본문학 > 소설
9788958620792,(대하역사만화)박시백의 조선왕조실록,글·그림: 박시백,휴머니스트,911.05,역사 > 아시아(아세아) > 한국
9788930260916,(악어오리)구지 구지,천즈위엔 글·그림;박지민 옮김,예림당,823.7,문학 > 중국문학 > 소설
9788925548777,(잠수네 아이들의) 소문난 교육로드맵 :국영수사과 ,이신애 지음,알에이치코리아,373.4,"사회과학 > 교육학 > 학습지도, 교육방법"
9788987721118,(황순원 단편집)소나기,황순원 글;강우현 그림,다림,813.6,문학 > 한국문학 > 소설
9788901029184,까막눈 삼디기,원유순 글;이현미 그림,웅진닷컴,813.6,문학 > 한국문학 > 소설
9788958830559,방황하는 칼날 :히가시노 게이고 장편소설 ,히가시노 게이고 지음 ;이선희 옮김,바움,833.6,문학 > 일본문학 > 소설
9788953315433,그림으로 보는 한국사 :교과서 속 역사 이야기,최종순,계림북스,911,역사 > 아시아(아세아) > 한국
9788926385999,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,410,자연과학 > 수학 > 수학
9788926398203,쿠키런 어드벤처 7 : 비엔나 - 쿠키들의 신나는 세계여행,"송도수 (글), 서정은 (그림)",서울문화사,980.24,역사 > 지리 > 지리
9788958620617,(대하역사만화)박시백의 조선왕조실록,글·그림: 박시백,휴머니스트,911.05,역사 > 아시아(아세아) > 한국
9791158360801,이상한 손님 ,백희나,책읽는곰,813.7,문학 > 한국문학 > 소설
9788934916468,피타고라스 구출작전,김성수 글;최영란 그림,김영사,410,자연과학 > 수학 > 수학
9788965460220,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,539,"기술과학 > 공학, 공업일반 > 위생, 도시, 환경공학"
9788957365328,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,400,자연과학 > 자연과학 > 자연과학
9788949110097,치과 의사 드소토 선생님,윌리엄 스타이그 글 그림;조은수 옮김,비룡소,843.8,문학 > 영미문학 > 소설
9788926387009,쿠키런 어드벤처 :쿠키들의 신나는 세계여행,글: 송도수 ;그림: 서정은,서울문화사,980.2,역사 > 지리 > 지리
9788949197838,건방이의 건방진 수련기,천효정 글 ;강경수 그림,비룡소,813.7,문학 > 한국문학 > 소설
9788977883109,가짜 백점 ,글: 권태문 ;그린이: 손재수,한국독서지도회,813.6,문학 > 한국문학 > 소설
9788926390252,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,410,자연과학 > 수학 > 수학
9788949150697,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,843,문학 > 영미문학 > 소설
9788926387221,쿠키런 어드벤처 :쿠키들의 신나는 세계여행,글: 송도수 ;그림: 서정은,서울문화사,980.2,역사 > 지리 > 지리
9788934913443,식객,허영만 글·그림,김영사,813.6,문학 > 한국문학 > 소설
9788986621440,쇠를 먹는 불가사리 ,글쓴이: 정하섭 ;그린이: 임연기,길벗어린이,813.7,문학 > 한국문학 > 소설
9791161903538,연애의 행방 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,833.6,문학 > 일본문학 > 소설
9788926384305,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,410,자연과학 > 수학 > 수학
9788937883804,로봇 세계에서 살아남기 =Survival in robot world,글: 김정욱 ;그림: 한현동,미래엔,400,자연과학 > 자연과학 > 자연과학
9788937883262,자연사 박물관에서 살아남기 2 ,글: 곰돌이 co. ;그림: 한현동,미래엔,400,자연과학 > 자연과학 > 자연과학
9788958622178,(대하역사만화)박시백의 조선왕조실록,글·그림: 박시백,휴머니스트,911.05,역사 > 아시아(아세아) > 한국
9788994110066,정글에서 살아남기,글: 코믹컴 ;그림: 네모,루덴스미디어,470,자연과학 > 생물과학 > 생물과학
9788930232005,Why? 나라의 시작 ,글: 이근 ;그림: 극동만화연구소,예림당,911,역사 > 아시아(아세아) > 한국
9788925503448,편지:내 마음 속에 있는 오직 한 사람에게,히가시노 게이고 지음;권일영 옮김,랜덤하우스코리아,833.6,문학 > 일본문학 > 소설
9788955822823,싸워도 돼요? ,글: 고대영 ;그림: 김영진,길벗어린이,813.7,문학 > 한국문학 > 소설
9788950973223,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,711.4,"언어 > 한국어 > 음운, 음성, 문자"
9788996147442,까칠한 재석이가 사라졌다 ,고정욱 지음,비전비엔피·애플북스,813.6,문학 > 한국문학 > 소설
9788934926511,식객 6 - 마지막 김장,허영만,김영사,594.51,기술과학 > 가정학 및 가정생활 > 식품과 식료
9788957362648,(만화로 보는)중국 신화,"최창륵,김택규 역",가나출판사,219,"종교 > 비교종교학 > 신화, 신화학"
9788957365670,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,400,자연과학 > 자연과학 > 자연과학
9788992693783,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,539,"기술과학 > 공학, 공업일반 > 위생, 도시, 환경공학"
9788934926528,식객 7 - 요리하는 남자,허영만,김영사,594.51,기술과학 > 가정학 및 가정생활 > 식품과 식료
9788926387474,쿠키런 어드벤처 :쿠키들의 신나는 세계여행,글: 송도수 ;그림: 서정은,서울문화사,980.2,역사 > 지리 > 지리
9788954606837,흐르는 강물처럼 =Like the flowing river ,파울로 코엘료 지음 ;박경희 옮김,문학동네,879,문학 > 스페인문학 > 포르투갈문학
9788984371118,모멘트 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은세상,843.5,문학 > 영미문학 > 소설
9788984370067,(조창인 장편소설)가시고기,조창인 지음,밝은세상,813.6,문학 > 한국문학 > 소설
9788950978358,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,980.2,역사 > 지리 > 지리
9788947540032,허즈번드 시크릿 ,리안 모리아티 지음 ;김소정 옮김,마시멜로,843.6,문학 > 영미문학 > 소설
9788991481572,(이현세) 만화 세계사 넓게 보기,이현세 만화,녹색지팡이&프레스,909,"역사 > 역사 > 세계사, 세계문화사"
9788937403170,키친,요시모토 바나나 지음;김난주 옮김,민음사,833.6,문학 > 일본문학 > 소설
9788952786470,91층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,843,문학 > 영미문학 > 소설
9791185014517,몽환화 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,비채,833.6,문학 > 일본문학 > 소설
9788937810831,방귀 만세,후쿠다 이와오 글·그림;김난주 옮김,대한교과서,833.6,문학 > 일본문학 > 소설
9788956601618,남쪽으로 튀어!:오쿠다 히데오 장편소설,오쿠다 히데오 [지음];양윤옥 옮김,은행나무,833.6,문학 > 일본문학 > 소설
9788939204522,"콩, 너는 죽었다",김용택 글;박건웅 그림,실천문학,811.8,문학 > 한국문학 > 시
9788936447694,고양이 해결사 깜냥,홍민정 동화 ;김재희 그림,창비,813.7,문학 > 한국문학 > 소설
9791164062287,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,833.6,문학 > 일본문학 > 소설
9788925521190,화폐전쟁 ,쑹훙빙 지음 ;차혜정 옮김,랜덤하우스코리아,327.209,사회과학 > 경제학 > 금융
9788970637778,노란집 ,지은이: 박완서 ;그린이: 이철원,열림원,814.6,문학 > 한국문학 > 수필
9788901044873,(앤서니 브라운의) 행복한 미술관 ,글·그림: 앤서니 브라운 ;옮긴이: 서애경,웅진씽크빅,843,문학 > 영미문학 > 소설
9788937840517,곤충 세계에서 살아남기,코믹컴 기획·글;네모 그림,대한교과서,400,자연과학 > 자연과학 > 자연과학
9788925552651,잠수네 프리스쿨 영어공부법 :엄마와 아이가 모두 행복한 5세·6세·7세 로드맵 ,이신애 지음,RHK(알에이치코리아),740.7,언어 > 영어 > 영어
9791188874460,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,911,역사 > 아시아(아세아) > 한국
9788937460470,호밀밭의 파수꾼,제롬 데이비드 샐린저 지음;공경희 옮김,민음사,843,문학 > 영미문학 > 소설
9788901101569,청춘의 독서 :세상을 바꾼 위험하고 위대한 생각들 ,유시민 지음,웅진씽크빅,029.1,총류 > 문헌정보학 > 독서 및 정보매체의 이용
9788989863007,가슴이 따뜻한 천재로 키워라,시치다 마코토 지음;박지영 옮김,북뱅크,598.122,기술과학 > 가정학 및 가정생활 > 육아
9788984373358,파리의 아파트 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,863,문학 > 프랑스문학 > 소설
9788955820041,모기와 황소 ,글: 현동염 ;그림: 이억배,길벗어린이,813.6,문학 > 한국문학 > 소설
9791156390404,Who? 김연아 =Kim Yuna ,글: 오영석 ;그림: 라임 스튜디오,다산어린이,991.1,역사 > 전기 > 아시아
9788955823240,아빠는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,813.7,문학 > 한국문학 > 소설
9788930202428,Why? 사춘기와 성 ,글: 전지은 ;만화: 이혜조,예림당,408,"자연과학 > 자연과학 > 전집, 총서"
9788930231374,Why? 화폐와 경제 ,글: 윤상석 ;그림: 김강호,예림당,001,"총류 > 총류 > 지식, 학문 일반"
9788984317475,높고 푸른 사다리 :공지영 장편소설 ,지은이: 공지영,한겨레출판,813.62,문학 > 한국문학 > 소설
9780679824114,Dinosaurs before dark,by Mary Pope Osborne;illustrated by Sal Murdocca,Random House,843,문학 > 영미문학 > 소설
9788937812545,화산에서 살아남기 ,글: 코믹컴 ;그림: 정준규,미래엔,400,자연과학 > 자연과학 > 자연과학
9788930206549,Why? 응급처치,글: 파피루스;만화: 이준희,예림당,512,기술과학 > 의학 > 임상의학
9788957365458,어린이 과학 형사대 CSI,글: 고희정 ;그림: 서용남,가나출판사,400,자연과학 > 자연과학 > 자연과학
9788991481053,(만화)한국사 바로 보기,이현세 만화;권민정 [공]글,녹색지팡이 & 프레스,911,역사 > 아시아(아세아) > 한국
9788932305660,충치 도깨비 달달이와 콤콤이,안나 러셀만 글.그림;박희준 옮김,현암사,515,"기술과학 > 의학 > 치과의학, 이비인후과학, 안과학"
9788932916385,제3인류 :베르나르 베르베르 장편소설 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,863,문학 > 프랑스문학 > 소설
9788949111674,줄무늬가 생겼어요,데이빗 섀논 글·그림;조세현 옮김,비룡소,843,문학 > 영미문학 > 소설
9788926390245,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,글: 송도수 ;서정 엔터테인먼트,서울문화사,410,자연과학 > 수학 > 수학
9791164136261,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,810,문학 > 한국문학 > 한국문학
9788934993711,내 멋대로 아빠 뽑기 ,최은옥 글 ;김무연 그림,김영사,813.7,문학 > 한국문학 > 소설
9788970945927,김밥은 왜 김밥이 되었을까? ,글쓴이: 채인선 ;그린이: 최은주,한림출판사,813.6,문학 > 한국문학 > 소설
9788952773326,위험한 과학책 :지구 생활자들의 엉뚱한 질문에 대한 과학적 답변 ,랜들 먼로 지음 ;이지연 옮김,시공사,400,자연과학 > 자연과학 > 자연과학
9788937209482,신의 죽음:김진명 장편소설,김진명,대산출판사,813.6,문학 > 한국문학 > 소설
9788952709486,내 이름은 삐삐 롱스타킹,아스트리드 린드그렌 글;햇살과나무꾼 옮김,시공사,859.7,문학 > 독일문학 > 기타 게르만 문학
9788984372757,지금 이 순간 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,863,문학 > 프랑스문학 > 소설
9788901154091,나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53 ,이근후 지음 ;김선경 엮음,웅진씽크빅,199.7,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈"
9788965460442,(KBS 위기탈출) 넘버원,구성: 에듀코믹 ;원 프로덕션,밝은미래,539,"기술과학 > 공학, 공업일반 > 위생, 도시, 환경공학"
